master_file_number,investigating_agency,local_code,roadway_number,building_number,roadway_name,roadway_suffix,roadway_direction,milepoint,intersection_roadway_number,intersection_roadway_name,intersection_roadway_suffix,between_street_number_1,between_street_name_1,between_street_suffix_1,between_street_number_2,between_street_name_2,between_street_suffix_2,units_involved,motor_vehicles_involved,killed,injured,weather,roadway_condition,hit_and_run,roadway_type,directional_analysis,manner_of_collision,roadway_character,light_condition,secondary_collision,date,latitude,longitude,injury_indicator,fatality_indicator,day_of_week
1243420,LOUISVILLE METRO POLICE DEPT,8010058678,KY0155,,TAYLORSVILLE,RD,,,,,,,WALLACE,AVE  ,,BARDSTOWN,RD   ,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,ANGLE,STRAIGHT & GRADE,DAYLIGHT,False,2010-07-30 17:52:00-04:00,38.220816667,-85.68355,True,False,FRIDAY
1956607,LOUISVILLE METRO POLICE DEPT,8010067567,,,RIVER,RD,,,,,,,WITHERSPOON,ST   ,,FRANKFORT,AVE  ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,REAR END,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-29 08:23:00-04:00,38.235,-85.536666667,True,False,SUNDAY
70870914,LOUISVILLE METRO POLICE DEPT,8010050522,KY2048,,CANNONS,LN,,2.09,,WILLIS,AVE  ,,,,,,,2,1,0,0,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-03 21:00:00-04:00,38.2462924,-85.6643129,False,False,SATURDAY
70871556,LOUISVILLE METRO POLICE DEPT,8010051334,US0031E,,BARDSTOWN,RD,,14.631,,,,US0060A ,EASTERN,PKWY ,,EDENSIDE,AVE  ,2,1,0,1,CLEAR,DRY,True,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-06 13:00:00-04:00,38.2320323,-85.7093888,True,False,TUESDAY
70872541,LOUISVILLE METRO POLICE DEPT,8010051918,,1109,ASHLAND,AVE,W,0.735,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-08 17:15:00-04:00,38.18649,-85.7791096,True,False,THURSDAY
70873478,LOUISVILLE METRO POLICE DEPT,8010052492,,,RIVER,RD,,1.151,,,,,FRANKFORT,AVE  ,,ADAMS,ST   ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-11 13:09:00-04:00,38.2640141,-85.7269008,True,False,SUNDAY
70875070,LOUISVILLE METRO POLICE DEPT,8010054024,KY0864,5013,POPLAR LEVEL,RD,,8.815,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-15 12:29:00-04:00,38.1664829,-85.6811508,True,False,THURSDAY
70876625,LOUISVILLE METRO POLICE DEPT,8010054203,KY1865,,NEW CUT,RD,,2.827,,,,,,,,,,2,1,0,1,CLEAR,DRY,True,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2010-07-15 22:30:00-04:00,38.1481375,-85.7757737,True,False,THURSDAY
70876661,LOUISVILLE METRO POLICE DEPT,8010054440,,,CLAY,ST,S,1.136,,CALDWELL,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-16 18:28:00-04:00,38.2384693,-85.7426213,False,False,FRIDAY
70877467,ST. MATTHEWS POLICE DEPARTMENT,101230    ,,,ST MATTHEWS,AVE,,0.097,,,,KY1447  ,WESTPORT,RD   ,US0060,SHELBYVILLE,RD   ,2,1,0,1,RAINING,WET,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-20 09:00:00-04:00,38.2540469,-85.652243,True,False,TUESDAY
70878922,LOUISVILLE METRO POLICE DEPT,8010056986,,,4TH,ST,S,1.945,,MAGNOLIA,AVE  ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-25 14:07:00-04:00,38.2287484,-85.761052,False,False,SUNDAY
70880317,LOUISVILLE METRO POLICE DEPT,8010058032,,,CLAY,ST,S,0.726,,,,,FINZER,ST   ,US0150,BROADWAY,,2,1,0,1,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-28 17:30:00-04:00,38.2443509,-85.7416203,True,False,WEDNESDAY
70880442,LOUISVILLE METRO POLICE DEPT,8010058170,US0031E,,MARKET,ST,E,17.467,,FLOYD,ST   ,,,,,,,2,1,0,1,CLOUDY,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-29 07:58:00-04:00,38.2542054,-85.747774,True,False,THURSDAY
70880808,LOUISVILLE METRO POLICE DEPT,8010058376,,,ELANE,DR,,0.004,KY1934,CANE RUN,RD   ,,,,,,,2,1,0,0,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-07-29 19:16:00-04:00,38.1899704,-85.849552,False,False,THURSDAY
70882444,JEFFERSONTOWN POLICE DEPT,A0801063  ,,,WILLIAMSBURG,PLZ,,0.004,KY1747,HURSTBOURNE,PKWY ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-03 17:15:00-04:00,38.2397641,-85.5770442,True,False,TUESDAY
70882971,LOUISVILLE METRO POLICE DEPT,8010060178,US0060A,,7TH STREET,RD,,0.585,US0060A,BERRY,BLVD ,,,,,,,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-04 15:50:00-04:00,38.1967583,-85.7990777,False,False,WEDNESDAY
70883395,LOUISVILLE METRO POLICE DEPT,8010060009,,,FLOYD,ST,S,3.622,,CENTRAL,AVE  ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,False,2010-08-04 06:47:00-04:00,38.2031965,-85.7571218,True,False,WEDNESDAY
70884023,ST. MATTHEWS POLICE DEPARTMENT,101376    ,US0060,,FRANKFORT,AVE,,3.171,,,,,BAUER,AVE  ,,CORNELL,PL   ,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-08 07:30:00-04:00,38.2534557,-85.6624215,True,False,SUNDAY
70884190,LOUISVILLE METRO POLICE DEPT,8010060780,US0031E,,BARDSTOWN,RD,,14.6,,,,US0060A ,EASTERN,PKWY ,,SHERWOOD,AVE  ,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-06 12:55:00-04:00,38.2317788,-85.7088749,True,False,FRIDAY
70885941,LOUISVILLE METRO POLICE DEPT,8010062487,,,OAK,ST,E,0.037,,,,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-12 00:00:00-04:00,38.2345025,-85.7546664,True,False,THURSDAY
70885685,SHIVELY POLICE DEPARTMENT,0410001452,US0031W,,DIXIE,HWY,,15.789,,,,,NOBEL,PL   ,,OEHRLE,DR   ,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-10 10:00:00-04:00,38.1977195,-85.8040117,True,False,TUESDAY
70886992,LOUISVILLE METRO POLICE DEPT,8010063008,,,BIRCHWOOD,AVE,N,0.789,,LINDSAY,AVE  ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,False,2010-08-13 19:29:00-04:00,38.2649177,-85.697175,False,False,FRIDAY
70887618,LOUISVILLE METRO POLICE DEPT,8010063883,,,CHESTNUT,ST,W,0.074,,29TH,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2010-08-16 23:00:00-04:00,38.2537,-85.7995532,True,False,MONDAY
70889049,LOUISVILLE METRO POLICE DEPT,8010064723,,,SENECA PARK,RD,,0.695,,PEE WEE REESE,RD   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-19 16:23:00-04:00,38.2346383,-85.6759061,True,False,THURSDAY
70889886,LOUISVILLE METRO POLICE DEPT,8010064916,KY1020,,2ND,ST,S,10.953,,,,,MAGNOLIA,AVE  ,,ORMSBY,AVE  ,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-20 10:44:00-04:00,38.2293494,-85.7579337,True,False,FRIDAY
70890779,LOUISVILLE METRO POLICE DEPT,8010066053,,,BUECHEL BANK,RD,,1.229,,PROGRESS,BLVD ,,,,,,,2,1,0,1,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-24 13:13:00-04:00,38.178184,-85.6531659,True,False,TUESDAY
70891761,LOUISVILLE METRO POLICE DEPT,8010066620,US0150,,BROADWAY,,W,1.65,,12TH STREET CONNECTOR,,,,,,,,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-26 07:31:00-04:00,38.2475608,-85.7716288,True,False,THURSDAY
70891359,LOUISVILLE METRO POLICE DEPT,8010066185,,,YE OLD POST,RD,,0.003,,,,KY2052  ,SHEPHERDSVILLE,RD   ,,CONNECTICUT,DR   ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-24 18:20:00-04:00,38.1518205,-85.6596803,True,False,TUESDAY
70892676,LOUISVILLE METRO POLICE DEPT,8010067163,KY0061,,JACKSON,ST,S,12.53,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-08-27 00:00:00-04:00,38.2486165,-85.7452308,True,False,FRIDAY
70893085,LOUISVILLE METRO POLICE DEPT,8010068050,,,BURTON,AVE,,0.125,,9TH,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2010-08-30 21:30:00-04:00,38.2068293,-85.7729877,True,False,MONDAY
70894005,LOUISVILLE METRO POLICE DEPT,8010068266,,,DOGWOOD,RD,,0.012,KY1142,PALATKA,RD   ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,False,2010-08-31 00:00:00-04:00,38.1540889,-85.7953382,False,False,TUESDAY
70894018,LOUISVILLE METRO POLICE DEPT,8010068428,US0031E,,BARDSTOWN,RD,,15.279,,,,,PATTERSON,AVE  ,,LUCIA,AVE  ,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-01 10:44:00-04:00,38.2372168,-85.7188142,False,False,WEDNESDAY
70894902,ST. MATTHEWS POLICE DEPARTMENT,101574    ,,100,THIERMAN,LN,,0.06,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-03 00:00:00-04:00,38.2529387,-85.644964,False,False,FRIDAY
70896645,LOUISVILLE METRO POLICE DEPT,8010068504,US0060A,,EASTERN,PKWY,,4.858,,DELOR,AVE  ,,,,,,,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-01 15:15:00-04:00,38.2170698,-85.738441,True,False,WEDNESDAY
70896801,LOUISVILLE METRO POLICE DEPT,8010069589,I 0264,,,,,0.334,US0031E,BARDSTOWN,RD   ,,,,,,,2,1,0,1,CLEAR,DRY,False,INTERSTATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,False,2010-09-05 10:00:00-04:00,38.2105103,-85.6706679,True,False,SUNDAY
70896946,LOUISVILLE METRO POLICE DEPT,8010070337,US0031,,CLARK MEMORIAL BRIDGE,,,0.517,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-08 00:00:00-04:00,38.263645,-85.7516207,True,False,WEDNESDAY
70897378,SHIVELY POLICE DEPARTMENT,0410001634,KY1931,,7TH STREET,RD,,9.724,,,,,WATHEN,LN   ,,PHYLLIS,AVE  ,2,1,0,0,CLOUDY,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-07 17:05:00-04:00,38.2111259,-85.7860571,False,False,TUESDAY
70898291,LOUISVILLE METRO POLICE DEPT,8010070633,,,OAK,ST,E,0.368,,,,KY0061  ,JACKSON,ST   ,KY0061,PRESTON,ST   ,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2010-09-08 23:10:00-04:00,38.2343208,-85.7486738,False,False,WEDNESDAY
70900237,SHIVELY POLICE DEPARTMENT,0410001674,KY2049,,CRUMS,LN,,1.137,,,,,FERN LEA,RD   ,,NORTH,LN   ,2,1,0,0,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,False,2010-09-12 20:49:00-04:00,38.1946541,-85.8175967,False,False,SUNDAY
70900413,LOUISVILLE METRO POLICE DEPT,8010070787,,,BURNETT,AVE,W,0.092,KY1020,2ND,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-09 14:20:00-04:00,38.2269277,-85.7583894,True,False,THURSDAY
70900522,LOUISVILLE METRO POLICE DEPT,8010072584,,,WILLOW SPRINGS,DR,,0.003,KY0146,NEW LA GRANGE,RD   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-15 00:00:00-04:00,38.2643766,-85.5945928,True,False,WEDNESDAY
70901349,LOUISVILLE METRO POLICE DEPT,8010073246,,,GOLDSMITH,LN,,1.601,,BON AIR,AVE  ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-17 17:00:00-04:00,38.2128048,-85.6606645,True,False,FRIDAY
70902081,ST. MATTHEWS POLICE DEPARTMENT,101673    ,KY1447,,WESTPORT,RD,,0.061,,,,KY1932  ,CHENOWETH,LN   ,,ST MATTHEWS,AVE  ,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-20 13:22:00-04:00,38.2536676,-85.654608,True,False,MONDAY
70902427,LOUISVILLE METRO POLICE DEPT,8010074266,,,SYLVIA,ST,,0.025,,SHELBY,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-21 12:30:00-04:00,38.2235283,-85.7423381,True,False,TUESDAY
70902448,LOUISVILLE METRO POLICE DEPT,8010074444,US0031E,,BARDSTOWN,RD,,13.835,,LAUDERDALE,RD   ,,,,,,,2,1,0,0,CLEAR,DRY,True,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2010-09-21 22:51:00-04:00,38.2259709,-85.6970282,False,False,TUESDAY
70904116,LOUISVILLE METRO POLICE DEPT,8010075545,,,LUCIA,AVE,,0.08,,,,KY1703  ,BAXTER,AVE  ,US0031E,BARDSTOWN,RD   ,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-25 10:45:00-04:00,38.2363678,-85.719672,False,False,SATURDAY
70904122,LOUISVILLE METRO POLICE DEPT,8010075571,KY2860,,GRINSTEAD,DR,,0.914,,,,,GLENMARY,AVE  ,US0060A,CHEROKEE,PKWY ,2,1,0,0,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,CURVE & HILLCREST,DAYLIGHT,False,2010-09-25 12:58:00-04:00,38.2429885,-85.7063997,False,False,SATURDAY
70904645,LOUISVILLE METRO POLICE DEPT,8010075989,KY1865,,NEW CUT,RD,,3.348,,,,,PARK,RD   ,,IROQUOIS GARDENS,DR   ,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2010-09-27 06:25:00-04:00,38.1554394,-85.7774468,True,False,MONDAY
70905457,LOUISVILLE METRO POLICE DEPT,8010076656,KY0864,,GOSS,AVE,,14.07,,SPRATT,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-29 09:00:00-04:00,38.2272095,-85.7352582,False,False,WEDNESDAY
70906300,LOUISVILLE METRO POLICE DEPT,8010077044,US0031E,,MAIN,ST,E,16.795,,WENZEL,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-09-30 11:07:00-04:00,38.2540517,-85.7335607,False,False,THURSDAY
1184196,LOUISVILLE METRO POLICE DEPT,8010078007,US0031E,,BARDSTOWN,RD,,,,LONGEST,AVE  ,,,,,,,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-03 18:30:00-04:00,38.237416667,-85.718816667,False,False,SUNDAY
1188995,LOUISVILLE METRO POLICE DEPT,8010078687,,,DR WILLIAM G WEATHERS,DR,,,,34TH,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2010-10-05 20:16:00-04:00,38.228166667,-85.812116667,True,False,TUESDAY
1188996,LOUISVILLE METRO POLICE DEPT,8010081855,,,SOUTHERN,AVE,,,,,,,WILSON,AVE  ,,CATALPA,ST   ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-16 14:19:00-04:00,38.209183333,-85.8018,True,False,SATURDAY
1243390,LOUISVILLE METRO POLICE DEPT,8010099063,US0031E,,BAXTER,AVE,,16.43,,LIBERTY,ST   ,,,,,,,2,1,0,0,CLOUDY,DRY,True,FEDERAL,COLLISION WITH BICYCLE,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DUSK,False,2010-12-15 17:40:00-05:00,38.249866667,-85.731766667,False,False,WEDNESDAY
1689319,LOUISVILLE METRO POLICE DEPT,8010085916,,,EDGELAND,AVE,,,,BARDSTOWN,RD   ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-29 15:57:00-04:00,38.235883333,-85.71665,False,False,FRIDAY
1517305,LOUISVILLE METRO POLICE DEPT,8010078529,,,9TH,ST,S,,,BROADWAY,,,,,,,,2,1,0,1,CLEAR,DRY,False,,COLLISION WITH BICYCLE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-06 18:15:00-04:00,38.2415,-85.758166667,True,False,WEDNESDAY
1954345,LOUISVILLE METRO POLICE DEPT,8010084156,KY1065,1049,OUTERLOOP,,,,,,,,,,,,,2,1,0,1,CLOUDY,DRY,False,STATE,COLLISION WITH BICYCLIST,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,False,2010-10-23 23:08:00-04:00,38.12775,-85.748966667,True,False,SATURDAY
70907835,ST. MATTHEWS POLICE DEPARTMENT,101775    ,US0060,,SHELBYVILLE,RD,,3.704,,ST MATTHEWS,AVE  ,,,,,,,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-03 18:28:00-04:00,38.2526633,-85.6525251,False,False,SUNDAY
70908086,LOUISVILLE METRO POLICE DEPT,8010078463,,,FLOYD,ST,N,0.06,,WASHINGTON,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,False,2010-10-05 09:00:00-04:00,38.2565158,-85.7476589,False,False,TUESDAY
70908411,JEFFERSONTOWN POLICE DEPT,A1004625  ,,,WATTERSON,TRL,,0.476,,,,,BRUNERS,WAY  ,,BLUEBIRD,LN   ,2,1,0,1,CLEAR,DRY,True,,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,False,2010-10-06 06:25:00-04:00,38.1967675,-85.5617654,True,False,WEDNESDAY
70909311,LOUISVILLE METRO POLICE DEPT,8010078901,US0031W,,DIXIE,HWY,,13.496,,,,,LEWISTON,DR   ,,BRICK KILN,LN   ,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-06 16:00:00-04:00,38.1709652,-85.8266313,False,False,WEDNESDAY
70909320,LOUISVILLE METRO POLICE DEPT,8010079121,,,CARDINAL,BLVD,W,0.18,KY1020,3RD,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-07 08:14:00-04:00,38.2205677,-85.7611543,False,False,THURSDAY
70910292,LOUISVILLE METRO POLICE DEPT,8010080154,,,INVERNESS,AVE,,0.177,,,,,3RD,ST   ,KY1020,SOUTHSIDE,DR   ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2010-10-10 10:00:00-04:00,38.1673955,-85.7679801,True,False,SUNDAY
70911668,LOUISVILLE METRO POLICE DEPT,8010-08095,,,INDIAN,TRL,E,1.783,,KILMER,BLVD ,,,,,,,2,1,0,1,CLOUDY,DRY,False,COUNTY ROAD,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,False,2010-10-13 16:30:00-04:00,38.1776897,-85.6778855,True,False,WEDNESDAY
70912996,LOUISVILLE METRO POLICE DEPT,8010080349,,,OAK,ST,W,1.4,,16TH,ST   ,,,,,,,2,1,0,1,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-11 15:19:00-04:00,38.2369416,-85.7809025,True,False,MONDAY
70913017,LOUISVILLE METRO POLICE DEPT,8010081491,,,BEARGRASS,RD,,0.783,,ALTA VISTA,RD   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,False,2010-10-15 09:53:00-04:00,38.2342417,-85.6844735,True,False,FRIDAY
70913333,LOUISVILLE METRO POLICE DEPT,8010082249,KY0864,,POPLAR LEVEL,RD,,12.267,,FINCASTLE,RD   ,,,,,,,2,1,0,0,CLOUDY,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,False,2010-10-18 00:00:00-04:00,38.207659,-85.7151584,False,False,MONDAY
70915344,LOUISVILLE METRO POLICE DEPT,8010083388,,,DURRETT,LN,,0.004,,,,KY0061  ,PRESTON,HWY  ,,HANNAH,AVE  ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-21 16:00:00-04:00,38.1863591,-85.7241193,True,False,THURSDAY
70915855,LOUISVILLE METRO POLICE DEPT,8010082494,,,SKYWATCH,LN,,0.095,,,,,TERRACE SPRINGS,DR   ,,VENDETTA,WAY  ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,CURVE & LEVEL,DUSK,False,2010-10-18 19:20:00-04:00,38.2866051,-85.5027547,True,False,MONDAY
70916213,LOUISVILLE METRO POLICE DEPT,8010084493,KY0864,,POPLAR LEVEL,RD,,8.901,,RANGELAND,RD   ,,,,,,,2,1,0,1,RAINING,WET,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-25 00:00:00-04:00,38.167511,-85.6819042,True,False,MONDAY
70916547,SHIVELY POLICE DEPARTMENT,0410001933,US0031W,,DIXIE,HWY,,15.521,,,,,PARK,RD   ,,SCHMITTS,LN   ,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2010-10-21 10:30:00-04:00,38.1941699,-85.8067399,True,False,THURSDAY
