X,Y,IncidentID,AgencyName,RdwyNumber,Street,StreetDir,RoadwayName,StreetSfx,OWNER,ROAD_CLASSIFICATION,COUNCIL_DISTRICT,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,DAY_OF_WEEK,CollisionDate,CollisionTime,HOUR_OF_DAY,UnitsInvolved,MotorVehiclesInvolved,MODE,NAME,AGE,GENDER,SEVERITY,LINK,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,IsSecondaryCollision,ObjectId
-85.5353155,38.3058264,17518504,LOUISVILLE METRO POLICE DEPT,,,,MURPHY,LN,METRO,PRIMARY COLLECTOR,0,,TAZWELL,,,,,38.3058264,-85.5353155,0.302,TUESDAY,2016/02/03 02:01:00+00,2101,9PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,57,FEMALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,48
-85.7638254,38.2150563,17502010,LOUISVILLE METRO POLICE DEPT,,2400,S,4TH,ST,METRO,MINOR ARTERIAL,0,,,,,,,38.2150563,-85.7638254,2.894,WEDNESDAY,2016/02/03 12:08:00+00,708,7AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,22,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,FALSE,49
-85.7276376,38.2357083,17518514,LOUISVILLE METRO POLICE DEPT,,,,BARRET,AVE,METRO,MINOR ARTERIAL,0,,WINTER,,,,,38.2357083,-85.7276376,1.012,WEDNESDAY,2016/02/03 13:55:00+00,855,8AM,2,1,BICYCLE,UNKNOWN OR NOT AVAILABLE,52,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH BICYCLE IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,50
-85.7456547,38.2023747,17518823,LOUISVILLE METRO POLICE DEPT,,,,CIRCLE OF CHAMPIONS,,STATE,PRIMARY COLLECTOR,0,,,,,,,38.2023747,-85.7456547,1.336,WEDNESDAY,2016/02/03 16:10:00+00,1110,11AM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,54,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,51
-85.685765,38.2606073,17527240,LOUISVILLE METRO POLICE DEPT,US0042,,,BROWNSBORO,RD,STATE,MAJOR ARTERIAL,0,,HILLCREST,,,,,38.2606073,-85.685765,2.747,WEDNESDAY,2016/02/03 18:40:00+00,1340,1PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,24,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OCCUPANT FELL FROM MOVING VEHICLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,52
-85.6362738,38.2279934,17524941,LOUISVILLE METRO POLICE DEPT,I 0264,,,I-264,,FEDERAL,INTERSTATE,0,,,I 0264,I264 E EXIT18 ON RAMP FROM KY1932,I 0264,I264 E EXIT18 OFF RAMP TO KY1932,38.2279934,-85.6362738,17.904,THURSDAY,2016/02/04 05:08:00+00,8,12AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,66,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,53
-85.742228,38.247254,17120642,LOUISVILLE METRO POLICE DEPT,,,E,CHESTNUT,ST,METRO,MINOR ARTERIAL,0,,,,HANCOCK,,CLAY,38.247254,-85.742228,,THURSDAY,2016/02/04 18:37:00+00,1337,1PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,21,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,54
-85.72085,38.16853333,17536648,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,0,,,,,,,38.16853333,-85.72085,129.06,THURSDAY,2016/02/05 02:44:00+00,2144,9PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,19,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,55
-85.72085,38.16853333,17536648,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,0,,,,,,,38.16853333,-85.72085,129.06,THURSDAY,2016/02/05 02:44:00+00,2144,9PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,19,MALE,FATALITY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,56
-85.8852012,38.0673275,17553693,LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,,,STARDUST,,BRUNER,38.0673275,-85.8852012,5.649,FRIDAY,2016/02/05 23:22:00+00,1822,6PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,47,FEMALE,FATALITY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DUSK,,,FALSE,57
-85.6949852,38.276242,17524949,LOUISVILLE METRO POLICE DEPT,I 0071,,,I-71,,FEDERAL,INTERSTATE,0,,,I 0071,I71 N EXIT2 OFF RAMP TO ZORN AVE,I 0071,I71 N EXIT2 ON RAMP FROM ZORN AVE,38.276242,-85.6949852,1.925,FRIDAY,2016/02/06 00:52:00+00,1952,7PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,27,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & GRADE,DARK-HWY LIGHTED/ON,,,FALSE,58
-85.7616034,38.2373994,17507272,LOUISVILLE METRO POLICE DEPT,,,W,ST CATHERINE,ST,METRO,MINOR ARTERIAL,0,,,,,,,38.2373994,-85.7616034,0.368,FRIDAY,2016/02/06 04:14:00+00,2314,11PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,27,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,59
-85.7512167,38.2245167,17508166,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,0,I 0065,I65 S EXIT134 OFF RAMP TO ARTHUR ST,,,,,38.2245167,-85.7512167,133.761,SATURDAY,2016/02/06 22:24:00+00,1724,5PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,28,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,FALSE,60
-85.6305192,38.2201658,17512504,LOUISVILLE METRO POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,0,KY1932,BRECKENRIDGE,,,,,38.2201658,-85.6305192,13.592,SUNDAY,2016/02/07 08:58:00+00,358,3AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,46,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,61
-85.6305192,38.2201658,17512504,LOUISVILLE METRO POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,0,KY1932,BRECKENRIDGE,,,,,38.2201658,-85.6305192,13.592,SUNDAY,2016/02/07 08:58:00+00,358,3AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,53,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,62
-85.6268061,38.1812975,17498845,LOUISVILLE METRO POLICE DEPT,KY1932,,,BRECKENRIDGE,LN,STATE,MINOR ARTERIAL,0,US0031E,BARDSTOWN,,,,,38.1812975,-85.6268061,0.008,SUNDAY,2016/02/07 13:25:00+00,825,8AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,10,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,63
-85.6268061,38.1812975,17498845,LOUISVILLE METRO POLICE DEPT,KY1932,,,BRECKENRIDGE,LN,STATE,MINOR ARTERIAL,0,US0031E,BARDSTOWN,,,,,38.1812975,-85.6268061,0.008,SUNDAY,2016/02/07 13:25:00+00,825,8AM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,31,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,64
-85.6268061,38.1812975,17498845,LOUISVILLE METRO POLICE DEPT,KY1932,,,BRECKENRIDGE,LN,STATE,MINOR ARTERIAL,0,US0031E,BARDSTOWN,,,,,38.1812975,-85.6268061,0.008,SUNDAY,2016/02/07 13:25:00+00,825,8AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,23,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,65
-85.78135,38.2021999,17526393,LOUISVILLE METRO POLICE DEPT,US0060A,,,TAYLOR,BLVD,STATE,MAJOR ARTERIAL,0,,,,,,,38.2021999,-85.78135,1.894,SUNDAY,2016/02/08 04:49:00+00,2349,11PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,22,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,66
-85.7769378,38.2268842,17536838,LOUISVILLE METRO POLICE DEPT,,,S,13TH,ST,METRO,LOCAL,0,,,,HILL,,BRASHEAR,38.2268842,-85.7769378,1.769,MONDAY,2016/02/08 12:18:00+00,718,7AM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,13,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,,,FALSE,67
-85.5365279,38.2907405,17532134,LOUISVILLE METRO POLICE DEPT,,,,CHAMBERLAIN,LN,METRO,PRIMARY COLLECTOR,0,,,I 0265,I265 S EXIT33 OFF RAMP TO CHAMBERLAIN LN,,WINCHESTER ACRES,38.2907405,-85.5365279,1.412,MONDAY,2016/02/08 19:00:00+00,1400,2PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,55,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,68
-85.7899672,38.2710689,17527128,LOUISVILLE METRO POLICE DEPT,KY3064,,,PORTLAND,AVE,STATE,MINOR ARTERIAL,0,,26TH,,,,,38.2710689,-85.7899672,0.445,MONDAY,2016/02/09 01:05:00+00,2005,8PM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,64,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,FALSE,69
-85.6375529,38.1524338,17527779,LOUISVILLE METRO POLICE DEPT,,,,FENWICK,DR,METRO,LOCAL,0,,,,WOODROW,,WYNDE MANOR,38.1524338,-85.6375529,0.207,TUESDAY,2016/02/09 11:32:00+00,632,6AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,48,FEMALE,SUSPECTED SERIOUS INJURY,,SNOWING,WET,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,70
-85.8395815,38.1671101,17518717,LOUISVILLE METRO POLICE DEPT,,,,UPPER HUNTERS,TRCE,METRO,PRIMARY COLLECTOR,0,,,,,,,38.1671101,-85.8395815,0.628,TUESDAY,2016/02/09 19:04:00+00,1404,2PM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,17,FEMALE,SUSPECTED SERIOUS INJURY,,SNOWING,WET,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,71
-85.794337,38.2188519,17525707,LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,WINGFIELD,,,,,38.2188519,-85.794337,17.326,TUESDAY,2016/02/09 23:41:00+00,1841,6PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,50,FEMALE,SUSPECTED SERIOUS INJURY,,SNOWING,ICE,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & HILLCREST,DARK-HWY LIGHTED/ON,,,FALSE,72
-85.8179232,38.2668261,17525979,LOUISVILLE METRO POLICE DEPT,,,,DUNCAN,ST,METRO,LOCAL,0,,43RD,,,,,38.2668261,-85.8179232,2.085,TUESDAY,2016/02/10 02:15:00+00,2115,9PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,22,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,73
-85.7138895,38.1499992,17532139,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,0,,,I 0065,I65 S EXIT127 OFF RAMP TO KY1065,I 0065,I65 S EXIT127 TRANSIT,38.1499992,-85.7138895,127.698,WEDNESDAY,2016/02/10 12:49:00+00,749,7AM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,36,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,74
-85.7079358,38.1977933,17513032,LOUISVILLE METRO POLICE DEPT,KY0864,,,POPLAR LEVEL,RD,STATE,MAJOR ARTERIAL,0,,REDWOOD,,,,,38.1977933,-85.7079358,11.475,WEDNESDAY,2016/02/10 17:48:00+00,1248,12PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,61,MALE,SUSPECTED SERIOUS INJURY,,BLOWING SAND/SOIL/DIRT/SNOW,SNOW/SLUSH,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),REAR END,STRAIGHT & GRADE,DAWN,,,FALSE,75
-85.8811642,38.0830053,17513400,LOUISVILLE METRO POLICE DEPT,US0031W,,,DIXIE,HWY,STATE,MAJOR ARTERIAL,0,,,,,,,38.0830053,-85.8811642,6.762,WEDNESDAY,2016/02/10 21:48:00+00,1648,4PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,57,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,FALSE,76
-85.5566067,38.2283499,17512706,JEFFERSONTOWN POLICE DEPT,,,,MOSER,RD,METRO,PRIMARY COLLECTOR,0,,,,LINN STATION,,SILVERCREST,38.2283499,-85.5566067,1.258,WEDNESDAY,2016/02/11 03:05:00+00,2205,10PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,32,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,77
-85.8009936,38.2322724,17533515,LOUISVILLE METRO POLICE DEPT,,,S,28TH,ST,METRO,LOCAL,0,,WILSON,,,,,38.2322724,-85.8009936,2.001,THURSDAY,2016/02/12 00:38:00+00,1938,7PM,2,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,22,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION WITH TRAIN,SINGLE VEHICLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,FALSE,78
-85.8816639,38.1611982,17533518,LOUISVILLE METRO POLICE DEPT,KY1934,,,GREENBELT,HWY,STATE,MAJOR ARTERIAL,0,,,,RIVERPORT,,LOGISTICS,38.1611982,-85.8816639,5.502,THURSDAY,2016/02/12 01:59:00+00,2059,8PM,3,3,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,21,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,FALSE,79
-85.8049116,38.1195765,17508582,LOUISVILLE METRO POLICE DEPT,KY0907,,,3RD,ST,STATE,MINOR ARTERIAL,0,,,,HERBERT,,WINDSOR PARK,38.1195765,-85.8049116,3.858,SATURDAY,2016/02/13 20:58:00+00,1558,3PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,53,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DAYLIGHT,,,FALSE,80
-85.6284703,38.2836666,17534291,LOUISVILLE METRO POLICE DEPT,KY0022,,,BROWNSBORO,RD,STATE,MINOR ARTERIAL,0,,,,,,,38.2836666,-85.6284703,0.407,SATURDAY,2016/02/14 02:35:00+00,2135,9PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,27,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,FALSE,81
-85.8632903,38.1123837,17527960,LOUISVILLE METRO POLICE DEPT,,9905,,DIXIE,HWY,PRIVATE,PARKING LOT,0,,,,,,,38.1123837,-85.8632903,,SUNDAY,2016/02/14 15:58:00+00,1058,10AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,24,FEMALE,SUSPECTED SERIOUS INJURY,,BLOWING SAND/SOIL/DIRT/SNOW,ICE,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,82
-85.6796639,38.2625728,17528347,LOUISVILLE METRO POLICE DEPT,US0042,,,BROWNSBORO,RD,STATE,MAJOR ARTERIAL,0,,JARVIS,,,,,38.2625728,-85.6796639,3.103,SUNDAY,2016/02/14 20:45:00+00,1545,3PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,57,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,COLLISION IN PARKING LOT,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,83
-85.7509294,38.1924588,17528202,LOUISVILLE METRO POLICE DEPT,KY1631,,,CRITTENDEN,DR,STATE,MINOR ARTERIAL,0,,,,PHILLIPS,,SIOUX,38.1924588,-85.7509294,0.313,MONDAY,2016/02/15 19:11:00+00,1411,2PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,81,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,,,FALSE,84
-85.7666988,38.1893351,17537185,LOUISVILLE METRO POLICE DEPT,KY1020,,,SOUTHERN,PKWY,STATE,MINOR ARTERIAL,0,I 0264,I264 E EXIT10 OFF RAMP TO KY1020,,,,,38.1893351,-85.7666988,8.361,MONDAY,2016/02/15 20:37:00+00,1537,3PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,22,FEMALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,FALSE,ANGLE COLLISION - BOTH VEHICLES GOING STRAIGHT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,85
-85.8932285,38.0959895,17537361,LOUISVILLE METRO POLICE DEPT,KY1230,11000,,LOWER RIVER,RD,STATE,PRIMARY COLLECTOR,0,,,,,,,38.0959895,-85.8932285,2.465,TUESDAY,2016/02/16 17:53:00+00,1253,12PM,1,1,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,46,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,86
-85.598295,38.2183528,17536234,JEFFERSONTOWN POLICE DEPT,KY0155,,,TAYLORSVILLE,RD,STATE,MAJOR ARTERIAL,0,,,,SALSMAN,,STONY BROOK,38.2183528,-85.598295,11.834,WEDNESDAY,2016/02/17 09:20:00+00,420,4AM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,55,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,COLLISION WITH PEDESTRIAN IN INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,87
-85.7586255,38.2348683,17537758,LOUISVILLE METRO POLICE DEPT,,,W,OAK,ST,METRO,MINOR ARTERIAL,0,KY1020,3RD,,,,,38.2348683,-85.7586255,0.18,WEDNESDAY,2016/02/17 18:31:00+00,1331,1PM,2,1,PEDESTRIAN,UNKNOWN OR NOT AVAILABLE,33,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,WET,TRUE,COLLISION WITH PEDESTRIAN NON - INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/OFF,,,FALSE,88
-85.6404369,38.2590312,17540342,ST. MATTHEWS POLICE DEPARTMENT,,291,N,HUBBARDS,LN,METRO,MINOR ARTERIAL,0,,,,,,,38.2590312,-85.6404369,0.522,THURSDAY,2016/02/18 18:35:00+00,1335,1PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,52,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,89
-85.8501251,38.1891703,17539343,LOUISVILLE METRO POLICE DEPT,KY1934,,,CANE RUN,RD,STATE,MAJOR ARTERIAL,0,,NEW LYNNVIEW,,,,,38.1891703,-85.8501251,8.192,THURSDAY,2016/02/18 19:45:00+00,1445,2PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,90,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,90
-85.7396123,38.193538,17538544,LOUISVILLE METRO POLICE DEPT,,830,,PHILLIPS,LN,METRO,MINOR ARTERIAL,0,,,,,,,38.193538,-85.7396123,0.741,THURSDAY,2016/02/18 22:25:00+00,1725,5PM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,21,MALE,SUSPECTED SERIOUS INJURY,,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,91
-85.6845008,38.1710989,17537455,LOUISVILLE METRO POLICE DEPT,KY0864,,,POPLAR LEVEL,RD,STATE,MAJOR ARTERIAL,0,,,,INDIAN,,RANGELAND,38.1710989,-85.6845008,9.176,FRIDAY,2016/02/19 14:22:00+00,922,9AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,81,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,CURVE & LEVEL,DAYLIGHT,,,FALSE,92
-85.6845008,38.1710989,17537455,LOUISVILLE METRO POLICE DEPT,KY0864,,,POPLAR LEVEL,RD,STATE,MAJOR ARTERIAL,0,,,,INDIAN,,RANGELAND,38.1710989,-85.6845008,9.176,FRIDAY,2016/02/19 14:22:00+00,922,9AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,44,FEMALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,93
-85.7527003,38.2092129,17537828,LOUISVILLE METRO POLICE DEPT,I 0065,,,I-65,,FEDERAL,INTERSTATE,0,,,I 0065,I65 N EXIT132 ON RAMP FROM CRITTENDEN DR,I 0065,I65 N EXIT133A OFF RAMP TO EASTERN PKWY,38.2092129,-85.7527003,132.683,FRIDAY,2016/02/19 15:41:00+00,1041,10AM,2,2,MOTOR VEHICLE,UNKNOWN OR NOT AVAILABLE,35,MALE,SUSPECTED SERIOUS INJURY,,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,FALSE,94
